state,id,title,url,createdAt,updatedAt,closedAt,labels,number,authorAssociation,author,comments,mergedBy,mergeCommit,org,repo,kind
MERGED,MDExOlB1bGxSZXF1ZXN0MzkwNDQxMTM3,Enable extension manager by default,https://github.com/jupyterlab/jupyterlab/pull/8050,2020-03-18T13:38:17Z,2020-05-06T00:18:05Z,2020-03-29T14:25:44Z,"{'edges': [{'node': {'name': 'pkg:extensionmanager'}}, {'node': {'name': 'status:resolved-locked'}}]}",8050,MEMBER,echarles,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-18T13:38:26Z', 'updatedAt': '2020-03-18T13:38:26Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8050#issuecomment-600627305', 'author': {'login': 'jupyterlab-dev-mode'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-28T08:49:52Z', 'updatedAt': '2020-03-28T08:49:52Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8050#issuecomment-605415310', 'author': {'login': 'echarles'}}}]}",saulshanabrook,{'oid': '72cce8a099132bb8c323fa33ab3477f25e8b4d71'},jupyterlab,jupyterlab,pr
MERGED,MDExOlB1bGxSZXF1ZXN0MzkwMDM2MTM3,Fix race condition issues on slower FS,https://github.com/jupyterlab/jupyterlab-git/pull/564,2020-03-17T19:34:33Z,2020-04-20T16:14:13Z,2020-04-20T16:14:13Z,{'edges': []},564,CONTRIBUTOR,mlucool,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-03-17T20:13:29Z', 'updatedAt': '2020-03-17T20:13:29Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-600274971', 'author': {'login': 'mlucool'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-18T02:26:15Z', 'updatedAt': '2020-03-18T02:27:05Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-600391990', 'author': {'login': 'telamonian'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-03-18T14:53:28Z', 'updatedAt': '2020-03-18T14:54:29Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-600669110', 'author': {'login': 'mlucool'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-03-18T15:11:39Z', 'updatedAt': '2020-03-18T15:11:39Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-600679336', 'author': {'login': 'mlucool'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-18T15:58:58Z', 'updatedAt': '2020-03-18T15:58:58Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-600714955', 'author': {'login': 'telamonian'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-20T00:21:44Z', 'updatedAt': '2020-03-20T00:21:44Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-601475476', 'author': {'login': 'telamonian'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-03-20T01:31:12Z', 'updatedAt': '2020-03-20T01:31:12Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-601489850', 'author': {'login': 'mlucool'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-03-21T11:56:36Z', 'updatedAt': '2020-03-21T11:56:36Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-602033920', 'author': {'login': 'mlucool'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-25T08:22:15Z', 'updatedAt': '2020-03-25T08:22:15Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-603704359', 'author': {'login': 'fcollonval'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-25T09:14:29Z', 'updatedAt': '2020-03-25T13:02:31Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-603729744', 'author': {'login': 'fcollonval'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-25T11:37:54Z', 'updatedAt': '2020-03-25T11:37:54Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-603792212', 'author': {'login': 'fcollonval'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-26T01:53:07Z', 'updatedAt': '2020-03-26T01:53:20Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-604182278', 'author': {'login': 'telamonian'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-03-26T23:40:20Z', 'updatedAt': '2020-03-26T23:40:20Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-604741404', 'author': {'login': 'mlucool'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-03-26T23:42:16Z', 'updatedAt': '2020-03-26T23:43:44Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-604741860', 'author': {'login': 'mlucool'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-28T17:56:10Z', 'updatedAt': '2020-03-28T17:56:10Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-605496360', 'author': {'login': 'kgryte'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-03-28T18:07:41Z', 'updatedAt': '2020-03-28T18:07:41Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-605497837', 'author': {'login': 'mlucool'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-06T19:05:05Z', 'updatedAt': '2020-04-08T03:23:04Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-609980182', 'author': {'login': 'kgryte'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-06T19:51:25Z', 'updatedAt': '2020-04-06T19:51:25Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-610002345', 'author': {'login': 'mlucool'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-08T03:37:37Z', 'updatedAt': '2020-04-08T03:37:37Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-610733970', 'author': {'login': 'saulshanabrook'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-08T11:54:02Z', 'updatedAt': '2020-04-08T11:54:02Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-610914238', 'author': {'login': 'mlucool'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-10T17:47:13Z', 'updatedAt': '2020-04-13T18:26:24Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-612141351', 'author': {'login': 'kgryte'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-13T22:19:32Z', 'updatedAt': '2020-04-13T22:19:32Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-613125329', 'author': {'login': 'mlucool'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-20T16:13:33Z', 'updatedAt': '2020-04-20T16:13:33Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/564#issuecomment-616655857', 'author': {'login': 'fcollonval'}}}]}",fcollonval,{'oid': '083baac877602c44e29b4dbbf6aeaec2352ed572'},jupyterlab,jupyterlab-git,pr
MERGED,MDExOlB1bGxSZXF1ZXN0Mzg5MzAxMzg3,Add .yarnrc explicitly in Python setup,https://github.com/jupyterlab/jupyterlab/pull/8045,2020-03-16T15:08:08Z,2020-05-05T22:44:34Z,2020-03-25T14:37:55Z,"{'edges': [{'node': {'name': 'status:resolved-locked'}}, {'node': {'name': 'tag:Backport'}}]}",8045,MEMBER,afshin,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-16T15:08:23Z', 'updatedAt': '2020-03-16T15:08:23Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8045#issuecomment-599588773', 'author': {'login': 'jupyterlab-dev-mode'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-16T15:39:30Z', 'updatedAt': '2020-03-16T15:40:18Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8045#issuecomment-599605723', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-16T16:06:05Z', 'updatedAt': '2020-03-16T16:06:05Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8045#issuecomment-599620752', 'author': {'login': 'afshin'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-25T14:37:51Z', 'updatedAt': '2020-03-25T14:37:51Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8045#issuecomment-603876043', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-25T14:38:47Z', 'updatedAt': '2020-03-25T14:38:47Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8045#issuecomment-603876618', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-27T22:30:12Z', 'updatedAt': '2020-03-27T22:30:12Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8045#issuecomment-605341829', 'author': {'login': 'blink1073'}}}]}",jasongrout,{'oid': '2ff96832e1c3ef1839f65168fd3a03874387f212'},jupyterlab,jupyterlab,pr
MERGED,MDExOlB1bGxSZXF1ZXN0Mzg4NjEzODc4,Bump acorn from 6.4.0 to 6.4.1 in /jupyterlab/staging,https://github.com/jupyterlab/jupyterlab/pull/8044,2020-03-15T07:33:12Z,2020-04-25T08:55:34Z,2020-03-24T22:55:01Z,"{'edges': [{'node': {'name': 'dependencies'}}, {'node': {'name': 'status:resolved-locked'}}]}",8044,CONTRIBUTOR,dependabot,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-15T07:33:19Z', 'updatedAt': '2020-03-15T07:33:19Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8044#issuecomment-599177865', 'author': {'login': 'jupyterlab-dev-mode'}}}]}",jasongrout,{'oid': 'ca5cfa49888c2bc9f73ff0e6093bc6735aff40f6'},jupyterlab,jupyterlab,pr
MERGED,MDExOlB1bGxSZXF1ZXN0Mzg3OTI5MTQ3,Fix add_all_untracked and add_all_unstaged,https://github.com/jupyterlab/jupyterlab-git/pull/561,2020-03-13T18:56:27Z,2020-03-25T04:34:35Z,2020-03-25T04:34:34Z,{'edges': []},561,CONTRIBUTOR,ianhi,{'edges': []},telamonian,{'oid': '0bfce1dedbb3597c0b49d9f60c1c21ea117dcb75'},jupyterlab,jupyterlab-git,pr
MERGED,MDExOlB1bGxSZXF1ZXN0Mzg3NDE4OTE3,Add ability to include third party extension in dev mode,https://github.com/jupyterlab/jupyterlab/pull/8037,2020-03-12T18:55:12Z,2020-05-04T19:57:51Z,2020-05-04T19:57:50Z,"{'edges': [{'node': {'name': 'tag:Documentation'}}, {'node': {'name': 'tag:Extensions'}}, {'node': {'name': 'type:Enhancement'}}]}",8037,MEMBER,saulshanabrook,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-12T18:55:14Z', 'updatedAt': '2020-03-12T18:55:14Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8037#issuecomment-598361733', 'author': {'login': 'jupyterlab-dev-mode'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-12T18:59:25Z', 'updatedAt': '2020-03-12T18:59:25Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8037#issuecomment-598363390', 'author': {'login': 'saulshanabrook'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-12T19:50:39Z', 'updatedAt': '2020-03-12T19:54:40Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8037#issuecomment-598382943', 'author': {'login': 'echarles'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-12T20:04:06Z', 'updatedAt': '2020-03-12T20:04:06Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8037#issuecomment-598388248', 'author': {'login': 'saulshanabrook'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-12T20:04:48Z', 'updatedAt': '2020-03-12T20:04:48Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8037#issuecomment-598388483', 'author': {'login': 'saulshanabrook'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-12T20:13:34Z', 'updatedAt': '2020-03-12T20:13:34Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8037#issuecomment-598395294', 'author': {'login': 'echarles'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-12T23:42:33Z', 'updatedAt': '2020-03-12T23:42:57Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8037#issuecomment-598479599', 'author': {'login': 'blink1073'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-20T13:38:47Z', 'updatedAt': '2020-03-20T13:48:10Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8037#issuecomment-601705639', 'author': {'login': 'saulshanabrook'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-20T14:24:30Z', 'updatedAt': '2020-03-20T14:24:30Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8037#issuecomment-601727190', 'author': {'login': 'saulshanabrook'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-22T16:18:56Z', 'updatedAt': '2020-04-22T16:18:56Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8037#issuecomment-617880992', 'author': {'login': 'saulshanabrook'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-22T16:30:35Z', 'updatedAt': '2020-04-22T16:30:35Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8037#issuecomment-617888020', 'author': {'login': 'blink1073'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-22T16:30:51Z', 'updatedAt': '2020-04-22T16:30:51Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8037#issuecomment-617888188', 'author': {'login': 'blink1073'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-22T16:34:01Z', 'updatedAt': '2020-04-22T16:34:01Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8037#issuecomment-617890083', 'author': {'login': 'saulshanabrook'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-22T16:36:18Z', 'updatedAt': '2020-04-22T16:36:18Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8037#issuecomment-617891336', 'author': {'login': 'blink1073'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-23T12:24:44Z', 'updatedAt': '2020-04-23T12:24:44Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8037#issuecomment-618371896', 'author': {'login': 'blink1073'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-23T13:05:30Z', 'updatedAt': '2020-04-23T13:05:30Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8037#issuecomment-618391630', 'author': {'login': 'saulshanabrook'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-30T10:25:55Z', 'updatedAt': '2020-04-30T10:25:55Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8037#issuecomment-621747814', 'author': {'login': 'blink1073'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-30T14:27:21Z', 'updatedAt': '2020-04-30T14:27:21Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8037#issuecomment-621888253', 'author': {'login': 'saulshanabrook'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-30T23:06:01Z', 'updatedAt': '2020-04-30T23:06:01Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8037#issuecomment-622165221', 'author': {'login': 'blink1073'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-04T18:42:35Z', 'updatedAt': '2020-05-04T18:42:35Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8037#issuecomment-623636737', 'author': {'login': 'saulshanabrook'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-04T19:57:42Z', 'updatedAt': '2020-05-04T19:57:42Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8037#issuecomment-623673601', 'author': {'login': 'blink1073'}}}]}",blink1073,{'oid': '85b48e7b85a499c6f95cf493359135df3ecd520e'},jupyterlab,jupyterlab,pr
MERGED,MDExOlB1bGxSZXF1ZXN0Mzg3MjY5MjIw,Use @lumino/datagrid for the variable table view,https://github.com/jupyterlab/debugger/pull/391,2020-03-12T14:15:25Z,2020-05-15T13:54:13Z,2020-05-15T13:54:13Z,{'edges': [{'node': {'name': 'ui'}}]},391,COLLABORATOR,KsavinN,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-26T12:27:43Z', 'updatedAt': '2020-03-26T12:27:43Z', 'url': 'https://github.com/jupyterlab/debugger/pull/391#issuecomment-604402452', 'author': {'login': 'jtpio'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-07T14:32:39Z', 'updatedAt': '2020-04-07T14:32:39Z', 'url': 'https://github.com/jupyterlab/debugger/pull/391#issuecomment-610422069', 'author': {'login': 'afshin'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-24T10:08:23Z', 'updatedAt': '2020-05-06T13:26:52Z', 'url': 'https://github.com/jupyterlab/debugger/pull/391#issuecomment-618923930', 'author': {'login': 'jtpio'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-07T08:55:06Z', 'updatedAt': '2020-05-07T08:55:06Z', 'url': 'https://github.com/jupyterlab/debugger/pull/391#issuecomment-625123149', 'author': {'login': 'jtpio'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-07T10:31:19Z', 'updatedAt': '2020-05-07T10:31:19Z', 'url': 'https://github.com/jupyterlab/debugger/pull/391#issuecomment-625170844', 'author': {'login': 'jtpio'}}}]}",afshin,{'oid': '91a39da6696c42ff6035a425fab69bf37623d56b'},jupyterlab,debugger,pr
MERGED,MDExOlB1bGxSZXF1ZXN0Mzg2NDA5NDY5,"Add ""Restart kernel, re-run whole notebook"" button",https://github.com/jupyterlab/jupyterlab/pull/8024,2020-03-10T23:20:07Z,2020-05-06T00:18:25Z,2020-03-26T01:15:24Z,"{'edges': [{'node': {'name': 'Design System CSS'}}, {'node': {'name': 'pkg:notebook'}}, {'node': {'name': 'pkg:ui-components'}}, {'node': {'name': 'status:resolved-locked'}}, {'node': {'name': 'tag:CSS'}}, {'node': {'name': 'tag:Testing'}}]}",8024,CONTRIBUTOR,ryantam626,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-10T23:20:17Z', 'updatedAt': '2020-03-10T23:20:17Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8024#issuecomment-597366781', 'author': {'login': 'jupyterlab-dev-mode'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-25T15:11:32Z', 'updatedAt': '2020-03-25T15:11:32Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8024#issuecomment-603896358', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-25T15:14:53Z', 'updatedAt': '2020-03-25T15:14:53Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8024#issuecomment-603898278', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-03-25T16:23:03Z', 'updatedAt': '2020-03-25T16:23:11Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8024#issuecomment-603939529', 'author': {'login': 'ryantam626'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-25T17:46:04Z', 'updatedAt': '2020-03-25T17:46:14Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8024#issuecomment-603987033', 'author': {'login': 'saulshanabrook'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-25T21:18:02Z', 'updatedAt': '2020-03-25T21:18:02Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8024#issuecomment-604092781', 'author': {'login': 'tgeorgeux'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-25T21:19:41Z', 'updatedAt': '2020-03-25T21:19:41Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8024#issuecomment-604093561', 'author': {'login': 'tgeorgeux'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-25T21:29:25Z', 'updatedAt': '2020-03-25T21:29:41Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8024#issuecomment-604097763', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-25T21:39:59Z', 'updatedAt': '2020-03-25T21:40:25Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8024#issuecomment-604102218', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-25T23:46:21Z', 'updatedAt': '2020-03-25T23:47:28Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8024#issuecomment-604147675', 'author': {'login': 'tgeorgeux'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-26T00:01:11Z', 'updatedAt': '2020-03-26T00:01:11Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8024#issuecomment-604151845', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-26T01:15:32Z', 'updatedAt': '2020-03-26T01:15:32Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8024#issuecomment-604172418', 'author': {'login': 'tgeorgeux'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-26T02:01:31Z', 'updatedAt': '2020-03-26T02:01:31Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8024#issuecomment-604184540', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-26T16:24:29Z', 'updatedAt': '2020-03-26T16:25:55Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8024#issuecomment-604528426', 'author': {'login': 'tgeorgeux'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-26T16:26:41Z', 'updatedAt': '2020-03-26T16:26:41Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8024#issuecomment-604529729', 'author': {'login': 'jasongrout'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-26T16:35:26Z', 'updatedAt': '2020-03-26T16:35:26Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8024#issuecomment-604534691', 'author': {'login': 'tgeorgeux'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-26T16:44:10Z', 'updatedAt': '2020-03-26T16:44:10Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8024#issuecomment-604539708', 'author': {'login': 'saulshanabrook'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-03-28T13:01:48Z', 'updatedAt': '2020-03-28T13:01:48Z', 'url': 'https://github.com/jupyterlab/jupyterlab/pull/8024#issuecomment-605444614', 'author': {'login': 'ryantam626'}}}]}",tgeorgeux,{'oid': 'd8c66c009df2c04ceff454f88e25fe1650b58312'},jupyterlab,jupyterlab,pr
MERGED,MDExOlB1bGxSZXF1ZXN0Mzg1MzcxMzkx,Updating Exception Handling Scenarios,https://github.com/jupyterlab/jupyterlab-git/pull/556,2020-03-09T03:47:36Z,2020-03-24T20:53:49Z,2020-03-24T20:53:49Z,"{'edges': [{'node': {'name': 'pkg:Frontend'}}, {'node': {'name': 'type:Bug'}}]}",556,FIRST_TIME_CONTRIBUTOR,chrisjohn2306,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-09T06:19:06Z', 'updatedAt': '2020-03-16T04:50:22Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/556#issuecomment-596349988', 'author': {'login': 'chrisjohn2306'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-09T14:01:32Z', 'updatedAt': '2020-03-09T14:01:32Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/556#issuecomment-596541436', 'author': {'login': 'lresende'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-10T03:05:05Z', 'updatedAt': '2020-03-11T03:03:57Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/556#issuecomment-596877861', 'author': {'login': 'chrisjohn2306'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-24T00:06:52Z', 'updatedAt': '2020-03-24T00:06:52Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/556#issuecomment-602925807', 'author': {'login': 'telamonian'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-24T01:47:52Z', 'updatedAt': '2020-03-24T01:47:52Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/556#issuecomment-602959836', 'author': {'login': 'lresende'}}}]}",telamonian,{'oid': '14e66f1b99f5a6e553253d72d67bcfb26c6d3b1c'},jupyterlab,jupyterlab-git,pr
CLOSED,MDExOlB1bGxSZXF1ZXN0Mzg1MzA0ODcz,Check if repository dir doesn't already exists when cloning,https://github.com/jupyterlab/jupyterlab-git/pull/553,2020-03-08T19:40:38Z,2020-03-24T02:06:44Z,2020-03-24T02:05:21Z,{'edges': []},553,MEMBER,lresende,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-08T20:58:56Z', 'updatedAt': '2020-03-08T20:58:56Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/553#issuecomment-596251902', 'author': {'login': 'lresende'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-09T12:18:50Z', 'updatedAt': '2020-03-09T12:36:17Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/553#issuecomment-596492813', 'author': {'login': 'telamonian'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-24T02:05:21Z', 'updatedAt': '2020-03-24T02:05:21Z', 'url': 'https://github.com/jupyterlab/jupyterlab-git/pull/553#issuecomment-602964638', 'author': {'login': 'lresende'}}}]}",,,jupyterlab,jupyterlab-git,pr
